order_id,customer_id,platform_name,product_category_id,order_datetime,delivery_time_min,order_value_inr,delivery_delay,refund_requested,service_rating,customer_feedback,product_category_name,sla_delay,Segment,hour,weekday,date,order_hour
ORD098569,CUST2079,Swiggy Instamart,1,17-05-2025 21:51,11,416,No,0,5,"Very late delivery, not happy.",Dairy ,No,Loyalist,0,Thursday,17-05-2025,21
ORD098570,CUST9337,Blinkit,3,03-05-2025 09:23,13,742,Yes,0,4,Wrong item delivered.,Snacks,No,Price-only,17,Sunday,03-05-2025,9
ORD098571,CUST6035,Blinkit,3,06-05-2025 06:46,13,175,No,0,4,"Horrible experience, never ordering again.",Snacks,No,Price-only,15,Monday,06-05-2025,6
ORD098572,CUST7232,Swiggy Instamart,1,13-05-2025 21:22,15,438,No,0,4,Items missing from order.,Dairy ,No,Price-only,13,Sunday,13-05-2025,21
ORD098573,CUST2560,Blinkit,1,09-05-2025 16:10,11,361,No,0,4,Items missing from order.,Dairy ,No,Price-only,2,Friday,09-05-2025,16
ORD098574,CUST3333,Blinkit,5,11-05-2025 09:12,14,170,No,0,5,Excellent experience!,Beverages,No,Price-only,1,Sunday,11-05-2025,9
ORD098575,CUST3266,JioMart,3,05-05-2025 00:18,28,400,No,0,3,Delivery person was rude.,Snacks,Yes,Price-only,3,Monday,05-05-2025,0
ORD098576,CUST4975,JioMart,1,09-05-2025 21:33,17,1150,Yes,1,3,"Fast delivery, great service!",Dairy ,No,Price-only,14,Sunday,09-05-2025,21
ORD098577,CUST2778,JioMart,5,17-05-2025 00:30,16,387,Yes,1,2,Quick and reliable!,Beverages,No,Price-only,11,Thursday,17-05-2025,0
ORD098578,CUST9249,JioMart,4,10-05-2025 11:00,19,267,No,0,2,Items missing from order.,Fruits & Vegetables,No,Price-only,20,Tuesday,10-05-2025,11
ORD098579,CUST3217,Swiggy Instamart,3,03-05-2025 06:48,11,326,No,0,5,"Easy to order, loved it!",Snacks,No,Price-only,17,Tuesday,03-05-2025,6
ORD098580,CUST5902,Blinkit,1,17-05-2025 17:55,10,512,No,0,5,Quick and reliable!,Dairy ,No,Loyalist,7,Thursday,17-05-2025,17
ORD098581,CUST6977,Swiggy Instamart,5,02-05-2025 04:16,8,401,No,0,5,"Fast delivery, great service!",Beverages,No,Price-only,8,Sunday,02-05-2025,4
ORD098582,CUST2585,JioMart,3,06-05-2025 18:56,13,461,No,0,1,"Horrible experience, never ordering again.",Snacks,No,Price-only,9,Thursday,06-05-2025,18
ORD098583,CUST5676,JioMart,3,12-05-2025 12:02,11,360,No,0,4,Excellent experience!,Snacks,No,Loyalist,20,Saturday,12-05-2025,12
ORD098584,CUST1554,Blinkit,5,15-05-2025 22:14,14,304,No,0,5,"Easy to order, loved it!",Beverages,No,Price-only,1,Saturday,15-05-2025,22
ORD098585,CUST7739,Blinkit,1,16-05-2025 04:16,10,431,No,0,5,"Fast delivery, great service!",Dairy ,No,Price-only,13,Monday,16-05-2025,4
ORD098586,CUST7037,Blinkit,5,07-05-2025 18:06,11,505,No,0,4,Items missing from order.,Beverages,No,At-Risk,7,Sunday,07-05-2025,18
ORD098587,CUST4842,JioMart,3,14-05-2025 01:17,13,428,No,0,3,Packaging could be better.,Snacks,No,Loyalist,21,Sunday,14-05-2025,1
ORD098588,CUST5846,Blinkit,3,10-05-2025 06:08,13,150,No,0,3,Packaging could be better.,Snacks,No,Price-only,23,Saturday,10-05-2025,6
ORD098589,CUST1684,Blinkit,3,04-05-2025 19:34,13,399,No,0,4,Good quality products.,Snacks,No,Price-only,9,Thursday,04-05-2025,19
ORD098590,CUST3711,Blinkit,6,11-05-2025 22:26,11,1520,No,0,4,Quick and reliable!,Personal Care,No,Price-only,16,Thursday,11-05-2025,22
ORD098591,CUST3964,Swiggy Instamart,1,07-05-2025 23:33,11,345,No,0,4,Very satisfied with the service.,Dairy ,No,Price-only,7,Wednesday,07-05-2025,23
ORD098592,CUST7434,Swiggy Instamart,6,04-05-2025 13:59,8,201,No,0,5,Wrong item delivered.,Personal Care,No,Price-only,3,Friday,04-05-2025,13
ORD098593,CUST7323,JioMart,5,09-05-2025 06:21,23,118,No,0,4,"Not fresh, disappointed.",Beverages,No,Loyalist,20,Tuesday,09-05-2025,6
ORD098594,CUST9129,Swiggy Instamart,4,16-05-2025 14:57,7,347,No,0,5,Quick and reliable!,Fruits & Vegetables,No,Loyalist,8,Tuesday,16-05-2025,14
ORD098595,CUST4566,JioMart,3,12-05-2025 05:41,23,447,No,0,5,Very satisfied with the service.,Snacks,No,Price-only,16,Wednesday,12-05-2025,5
ORD098596,CUST2729,Swiggy Instamart,6,04-05-2025 07:05,17,165,No,1,4,"Very late delivery, not happy.",Personal Care,Yes,At-Risk,15,Monday,04-05-2025,7
ORD098597,CUST7929,Blinkit,6,14-05-2025 23:19,9,215,No,0,5,Delivery person was rude.,Personal Care,No,Price-only,21,Monday,14-05-2025,23
ORD098598,CUST8414,Swiggy Instamart,3,03-05-2025 19:00,12,310,No,0,5,"Easy to order, loved it!",Snacks,No,Price-only,16,Saturday,03-05-2025,19
ORD098599,CUST9726,JioMart,4,17-05-2025 16:45,25,350,Yes,0,3,Wrong item delivered.,Fruits & Vegetables,No,Price-only,13,Wednesday,17-05-2025,16
ORD098600,CUST6678,JioMart,1,17-05-2025 00:47,11,85,No,0,4,"Not fresh, disappointed.",Dairy ,No,Loyalist,22,Friday,17-05-2025,0
ORD098601,CUST1458,Swiggy Instamart,4,10-05-2025 21:49,9,628,No,0,5,Packaging could be better.,Fruits & Vegetables,No,Price-only,16,Saturday,10-05-2025,21
ORD098602,CUST6028,Blinkit,6,13-05-2025 17:05,13,1777,Yes,0,4,Good quality products.,Personal Care,No,Loyalist,7,Tuesday,13-05-2025,17
ORD098603,CUST4089,Swiggy Instamart,5,09-05-2025 16:24,17,267,No,0,5,"Fast delivery, great service!",Beverages,Yes,Price-only,13,Thursday,09-05-2025,16
ORD098604,CUST9107,JioMart,1,13-05-2025 22:08,13,225,No,0,5,"Easy to order, loved it!",Dairy ,No,Loyalist,18,Wednesday,13-05-2025,22
ORD098605,CUST5328,Blinkit,5,12-05-2025 18:57,14,40,No,0,3,Wrong item delivered.,Beverages,No,Price-only,7,Friday,12-05-2025,18
ORD098606,CUST5674,Swiggy Instamart,3,04-05-2025 00:25,11,330,No,0,4,Good quality products.,Snacks,No,Price-only,15,Tuesday,04-05-2025,0
ORD098607,CUST4913,Swiggy Instamart,4,14-05-2025 07:31,11,431,No,0,5,Packaging could be better.,Fruits & Vegetables,No,Price-only,12,Sunday,14-05-2025,7
ORD098608,CUST2124,Blinkit,2,06-05-2025 12:12,7,399,No,0,5,Good quality products.,Grocery,No,Price-only,5,Saturday,06-05-2025,12
ORD098609,CUST8301,JioMart,3,05-05-2025 18:25,25,380,Yes,0,3,Packaging could be better.,Snacks,No,Price-only,12,Wednesday,05-05-2025,18
ORD098610,CUST6963,Swiggy Instamart,3,15-05-2025 13:42,9,253,Yes,0,5,"Not fresh, disappointed.",Snacks,No,Price-only,3,Wednesday,15-05-2025,13
ORD098611,CUST5241,Blinkit,6,13-05-2025 05:28,12,211,No,0,3,Packaging could be better.,Personal Care,No,Loyalist,19,Saturday,13-05-2025,5
ORD098612,CUST3224,JioMart,5,17-05-2025 04:05,16,110,Yes,1,2,"Very late delivery, not happy.",Beverages,No,Loyalist,9,Wednesday,17-05-2025,4
ORD098613,CUST4674,Blinkit,3,06-05-2025 05:34,7,214,No,0,5,Packaging could be better.,Snacks,No,Price-only,2,Wednesday,06-05-2025,5
ORD098614,CUST8433,Blinkit,1,17-05-2025 06:28,13,621,No,0,3,"Horrible experience, never ordering again.",Dairy ,No,Loyalist,8,Thursday,17-05-2025,6
ORD098615,CUST3552,Swiggy Instamart,2,06-05-2025 10:48,19,125,No,0,5,"Easy to order, loved it!",Grocery,Yes,Price-only,23,Thursday,06-05-2025,10
ORD098616,CUST9408,JioMart,5,07-05-2025 18:03,23,322,No,0,4,Good quality products.,Beverages,No,Price-only,6,Wednesday,07-05-2025,18
ORD098617,CUST1142,Swiggy Instamart,4,04-05-2025 07:12,11,419,No,0,5,Items missing from order.,Fruits & Vegetables,No,Price-only,7,Monday,04-05-2025,7
ORD098618,CUST2725,JioMart,6,09-05-2025 19:35,13,799,No,0,2,Items missing from order.,Personal Care,No,Price-only,18,Saturday,09-05-2025,19
ORD098619,CUST9095,JioMart,5,05-05-2025 13:45,16,509,No,0,5,"Easy to order, loved it!",Beverages,No,Loyalist,20,Tuesday,05-05-2025,13
ORD098620,CUST1373,Blinkit,2,15-05-2025 11:35,11,99,No,0,4,Quick and reliable!,Grocery,No,Price-only,17,Wednesday,15-05-2025,11
ORD098621,CUST6565,Blinkit,3,08-05-2025 20:01,13,90,Yes,0,5,Excellent experience!,Snacks,No,Loyalist,17,Wednesday,08-05-2025,20
ORD098622,CUST3818,Swiggy Instamart,2,05-05-2025 17:36,17,1282,No,0,5,Quick and reliable!,Grocery,Yes,Price-only,0,Saturday,05-05-2025,17
ORD098623,CUST9380,Blinkit,2,16-05-2025 05:07,16,90,No,0,5,Excellent experience!,Grocery,No,Loyalist,12,Saturday,16-05-2025,5
ORD098624,CUST5174,Blinkit,4,04-05-2025 11:27,8,443,No,0,5,"Easy to order, loved it!",Fruits & Vegetables,No,Price-only,17,Thursday,04-05-2025,11
ORD098625,CUST6795,JioMart,2,09-05-2025 04:44,17,229,Yes,1,3,Delivery person was rude.,Grocery,No,Price-only,17,Saturday,09-05-2025,4
ORD098626,CUST4835,Blinkit,3,07-05-2025 23:38,14,90,No,0,5,"Fast delivery, great service!",Snacks,No,Loyalist,15,Saturday,07-05-2025,23
ORD098627,CUST2518,Blinkit,2,01-05-2025 06:06,9,399,No,0,5,Packaging could be better.,Grocery,No,Price-only,14,Wednesday,01-05-2025,6
ORD098628,CUST2911,Swiggy Instamart,3,03-05-2025 22:12,12,463,No,0,5,Excellent experience!,Snacks,No,Price-only,6,Wednesday,03-05-2025,22
ORD098629,CUST6839,JioMart,6,07-05-2025 12:08,11,309,No,0,4,Good quality products.,Personal Care,No,Price-only,14,Saturday,07-05-2025,12
ORD098630,CUST9668,Blinkit,2,17-05-2025 11:49,8,40,No,0,5,Good quality products.,Grocery,No,Price-only,23,Saturday,17-05-2025,11
ORD098631,CUST8442,JioMart,3,13-05-2025 00:27,13,492,Yes,0,2,"Very late delivery, not happy.",Snacks,No,Price-only,11,Wednesday,13-05-2025,0
ORD098632,CUST1699,JioMart,3,05-05-2025 13:55,16,98,No,0,5,"Fast delivery, great service!",Snacks,No,Loyalist,10,Saturday,05-05-2025,13
ORD098633,CUST8460,JioMart,1,08-05-2025 22:34,13,102,No,0,4,Delivery person was rude.,Dairy ,No,Price-only,19,Thursday,08-05-2025,22
ORD098634,CUST2292,Blinkit,3,13-05-2025 19:36,12,132,No,0,5,"Easy to order, loved it!",Snacks,No,Price-only,23,Thursday,13-05-2025,19
ORD098635,CUST5298,JioMart,5,13-05-2025 18:16,11,148,No,0,4,Very satisfied with the service.,Beverages,No,Price-only,2,Monday,13-05-2025,18
ORD098636,CUST2728,Swiggy Instamart,6,16-05-2025 04:33,13,795,No,0,5,Excellent experience!,Personal Care,No,Price-only,1,Sunday,16-05-2025,4
ORD098637,CUST4088,Swiggy Instamart,3,14-05-2025 11:19,13,495,No,0,5,Very satisfied with the service.,Snacks,No,Loyalist,12,Wednesday,14-05-2025,11
ORD098638,CUST9488,Blinkit,3,11-05-2025 07:29,13,77,Yes,0,5,"Easy to order, loved it!",Snacks,No,Price-only,7,Wednesday,11-05-2025,7
ORD098639,CUST3674,Swiggy Instamart,1,14-05-2025 08:21,8,756,No,0,5,"Easy to order, loved it!",Dairy ,No,Loyalist,15,Tuesday,14-05-2025,8
ORD098640,CUST9418,Swiggy Instamart,3,15-05-2025 08:45,12,283,No,0,4,"Very late delivery, not happy.",Snacks,No,Loyalist,17,Saturday,15-05-2025,8
ORD098641,CUST2222,Blinkit,6,04-05-2025 14:12,11,137,No,0,4,Very satisfied with the service.,Personal Care,No,Price-only,15,Saturday,04-05-2025,14
ORD098642,CUST1105,JioMart,1,09-05-2025 00:59,16,1599,No,0,5,Excellent experience!,Dairy ,No,Price-only,19,Saturday,09-05-2025,0
ORD098643,CUST9434,Blinkit,1,06-05-2025 18:54,5,392,No,0,5,Very satisfied with the service.,Dairy ,No,Price-only,10,Saturday,06-05-2025,18
ORD098644,CUST7462,Blinkit,5,02-05-2025 00:54,7,575,No,0,5,Wrong item delivered.,Beverages,No,Price-only,0,Tuesday,02-05-2025,0
ORD098645,CUST1671,Swiggy Instamart,6,12-05-2025 01:47,11,99,No,0,5,"Not fresh, disappointed.",Personal Care,No,Price-only,12,Saturday,12-05-2025,1
ORD098646,CUST5967,Blinkit,6,09-05-2025 00:22,13,50,No,0,4,"Fast delivery, great service!",Personal Care,No,Price-only,15,Sunday,09-05-2025,0
ORD098647,CUST5400,JioMart,6,03-05-2025 00:30,13,950,No,0,3,Packaging could be better.,Personal Care,No,Price-only,9,Thursday,03-05-2025,0
ORD098648,CUST2629,Blinkit,3,13-05-2025 18:00,8,55,No,0,5,"Easy to order, loved it!",Snacks,No,Price-only,0,Wednesday,13-05-2025,18
ORD098649,CUST6671,Blinkit,4,13-05-2025 00:12,12,401,No,0,4,Good quality products.,Fruits & Vegetables,No,Loyalist,20,Saturday,13-05-2025,0
ORD098650,CUST4664,JioMart,5,10-05-2025 14:20,16,1999,No,1,1,"Horrible experience, never ordering again.",Beverages,No,Price-only,14,Saturday,10-05-2025,14
ORD098651,CUST9645,Blinkit,5,06-05-2025 23:13,13,348,No,0,3,"Not fresh, disappointed.",Beverages,No,Price-only,5,Thursday,06-05-2025,23
ORD098652,CUST6383,JioMart,6,15-05-2025 19:37,28,1150,No,0,3,"Horrible experience, never ordering again.",Personal Care,Yes,Loyalist,15,Sunday,15-05-2025,19
ORD098653,CUST1870,JioMart,3,10-05-2025 17:32,14,383,Yes,0,2,"Not fresh, disappointed.",Snacks,No,Price-only,18,Sunday,10-05-2025,17
ORD098654,CUST9809,Swiggy Instamart,3,02-05-2025 05:10,8,232,No,0,5,Quick and reliable!,Snacks,No,Promisable,8,Monday,02-05-2025,5
ORD098655,CUST2158,Blinkit,2,12-05-2025 06:17,13,564,Yes,0,3,"Horrible experience, never ordering again.",Grocery,No,Loyalist,10,Sunday,12-05-2025,6
ORD098656,CUST9571,JioMart,3,03-05-2025 06:02,16,406,No,1,2,Items missing from order.,Snacks,No,Price-only,20,Wednesday,03-05-2025,6
ORD098657,CUST2107,Blinkit,5,02-05-2025 12:17,9,101,No,0,5,Good quality products.,Beverages,No,Loyalist,6,Sunday,02-05-2025,12
ORD098658,CUST5595,Swiggy Instamart,3,13-05-2025 04:07,11,466,No,0,5,"Fast delivery, great service!",Snacks,No,Loyalist,20,Tuesday,13-05-2025,4
ORD098659,CUST7179,Swiggy Instamart,4,09-05-2025 23:44,11,173,No,0,5,"Fast delivery, great service!",Fruits & Vegetables,No,Loyalist,2,Monday,09-05-2025,23
ORD098660,CUST7800,Swiggy Instamart,3,05-05-2025 14:59,7,407,No,0,5,"Not fresh, disappointed.",Snacks,No,Price-only,19,Tuesday,05-05-2025,14
ORD098661,CUST5436,Blinkit,2,11-05-2025 13:16,14,90,No,0,5,"Easy to order, loved it!",Grocery,No,Price-only,20,Sunday,11-05-2025,13
ORD098662,CUST6952,Swiggy Instamart,5,06-05-2025 17:04,8,451,Yes,0,5,"Horrible experience, never ordering again.",Beverages,No,Price-only,7,Saturday,06-05-2025,17
ORD098663,CUST4469,Blinkit,5,09-05-2025 04:13,14,502,No,0,4,Good quality products.,Beverages,No,Price-only,20,Monday,09-05-2025,4
ORD098664,CUST4943,Blinkit,5,01-05-2025 16:13,11,704,No,0,4,Good quality products.,Beverages,No,Price-only,13,Sunday,01-05-2025,16
ORD098665,CUST8463,JioMart,4,15-05-2025 13:26,19,509,Yes,1,3,Items missing from order.,Fruits & Vegetables,No,Price-only,21,Tuesday,15-05-2025,13
ORD098666,CUST2565,Blinkit,1,03-05-2025 17:57,11,385,No,0,4,Excellent experience!,Dairy ,No,Price-only,7,Saturday,03-05-2025,17
ORD098667,CUST6203,JioMart,5,05-05-2025 08:57,14,443,No,0,3,Packaging could be better.,Beverages,No,Price-only,7,Sunday,05-05-2025,8
ORD098668,CUST8696,Swiggy Instamart,3,10-05-2025 09:28,8,388,No,0,5,Quick and reliable!,Snacks,No,Price-only,19,Wednesday,10-05-2025,9
ORD098669,CUST5297,JioMart,1,04-05-2025 23:49,23,110,No,0,2,Delivery person was rude.,Dairy ,No,Price-only,5,Saturday,04-05-2025,23
ORD098670,CUST4764,JioMart,3,10-05-2025 05:09,13,457,No,0,1,Wrong item delivered.,Snacks,No,Price-only,14,Tuesday,10-05-2025,5
ORD098671,CUST4758,Blinkit,1,10-05-2025 04:06,14,533,No,0,5,Very satisfied with the service.,Dairy ,No,At-Risk,5,Saturday,10-05-2025,4
ORD098672,CUST4118,Blinkit,4,11-05-2025 00:04,11,298,No,0,3,"Very late delivery, not happy.",Fruits & Vegetables,No,Price-only,19,Sunday,11-05-2025,0
ORD098673,CUST5884,Swiggy Instamart,2,02-05-2025 21:23,11,423,No,1,4,Delivery person was rude.,Grocery,No,Price-only,7,Thursday,02-05-2025,21
ORD098674,CUST4406,Blinkit,4,06-05-2025 00:48,13,136,No,0,5,Excellent experience!,Fruits & Vegetables,No,Price-only,10,Sunday,06-05-2025,0
ORD098675,CUST5464,Blinkit,2,08-05-2025 01:56,9,89,No,0,5,Items missing from order.,Grocery,No,Price-only,9,Tuesday,08-05-2025,1
ORD098676,CUST2161,Blinkit,1,02-05-2025 01:59,13,315,No,0,5,Very satisfied with the service.,Dairy ,No,Loyalist,19,Tuesday,02-05-2025,1
ORD098677,CUST3034,Blinkit,4,10-05-2025 09:08,13,608,Yes,0,3,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,21,Saturday,10-05-2025,9
ORD098678,CUST9276,Blinkit,1,14-05-2025 01:59,14,166,Yes,0,4,Good quality products.,Dairy ,No,Price-only,7,Thursday,14-05-2025,1
ORD098679,CUST3914,Swiggy Instamart,3,06-05-2025 12:23,7,260,No,0,5,Items missing from order.,Snacks,No,Loyalist,10,Saturday,06-05-2025,12
ORD098680,CUST6946,Swiggy Instamart,4,10-05-2025 20:50,11,426,No,0,5,"Very late delivery, not happy.",Fruits & Vegetables,No,Promisable,2,Thursday,10-05-2025,20
ORD098681,CUST2680,Swiggy Instamart,2,05-05-2025 14:22,15,586,No,0,4,"Very late delivery, not happy.",Grocery,No,Loyalist,8,Tuesday,05-05-2025,14
ORD098682,CUST5583,Swiggy Instamart,1,03-05-2025 22:33,12,131,No,0,3,Wrong item delivered.,Dairy ,No,Loyalist,3,Sunday,03-05-2025,22
ORD098683,CUST9745,Swiggy Instamart,4,14-05-2025 06:51,13,188,No,0,1,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,19,Sunday,14-05-2025,6
ORD098684,CUST7544,Blinkit,6,14-05-2025 05:01,7,414,No,0,5,Very satisfied with the service.,Personal Care,No,Price-only,6,Wednesday,14-05-2025,5
ORD098685,CUST5102,JioMart,4,14-05-2025 22:27,7,309,No,0,5,"Easy to order, loved it!",Fruits & Vegetables,No,Price-only,15,Saturday,14-05-2025,22
ORD098686,CUST1449,Swiggy Instamart,6,12-05-2025 23:00,9,630,No,0,5,"Not fresh, disappointed.",Personal Care,No,Price-only,1,Monday,12-05-2025,23
ORD098687,CUST3337,Blinkit,6,17-05-2025 07:42,9,110,Yes,0,5,Items missing from order.,Personal Care,No,At-Risk,22,Tuesday,17-05-2025,7
ORD098688,CUST3737,Swiggy Instamart,4,01-05-2025 12:57,10,622,No,1,4,"Very late delivery, not happy.",Fruits & Vegetables,No,Price-only,10,Monday,01-05-2025,12
ORD098689,CUST5295,JioMart,4,04-05-2025 11:24,11,390,No,0,4,Delivery person was rude.,Fruits & Vegetables,No,Loyalist,0,Sunday,04-05-2025,11
ORD098690,CUST9221,Blinkit,2,03-05-2025 12:29,13,718,No,0,4,Good quality products.,Grocery,No,Price-only,15,Saturday,03-05-2025,12
ORD098691,CUST4920,Blinkit,3,14-05-2025 18:34,14,402,No,0,3,Packaging could be better.,Snacks,No,Loyalist,19,Tuesday,14-05-2025,18
ORD098692,CUST1969,Blinkit,4,14-05-2025 18:15,11,136,No,0,4,Items missing from order.,Fruits & Vegetables,No,Price-only,20,Tuesday,14-05-2025,18
ORD098693,CUST3456,JioMart,5,06-05-2025 10:02,13,198,Yes,0,1,"Horrible experience, never ordering again.",Beverages,No,Loyalist,14,Monday,06-05-2025,10
ORD098694,CUST3335,Swiggy Instamart,4,04-05-2025 11:23,13,347,Yes,0,4,Wrong item delivered.,Fruits & Vegetables,No,Price-only,5,Friday,04-05-2025,11
ORD098695,CUST1142,Blinkit,5,16-05-2025 07:45,11,735,No,0,4,"Easy to order, loved it!",Beverages,No,Price-only,0,Saturday,16-05-2025,7
ORD098696,CUST5957,JioMart,3,16-05-2025 00:00,16,407,Yes,1,2,"Easy to order, loved it!",Snacks,No,Price-only,9,Saturday,16-05-2025,0
ORD098697,CUST9495,Swiggy Instamart,2,01-05-2025 12:36,12,327,Yes,0,5,Excellent experience!,Grocery,No,Price-only,3,Monday,01-05-2025,12
ORD098698,CUST8174,Blinkit,1,01-05-2025 13:19,13,735,No,0,5,"Easy to order, loved it!",Dairy ,No,Price-only,1,Saturday,01-05-2025,13
ORD098699,CUST3782,Swiggy Instamart,6,02-05-2025 11:31,12,139,No,0,4,"Very late delivery, not happy.",Personal Care,No,Price-only,0,Sunday,02-05-2025,11
ORD098700,CUST9621,Swiggy Instamart,1,04-05-2025 16:58,10,561,No,0,5,Excellent experience!,Dairy ,No,Loyalist,0,Tuesday,04-05-2025,16
ORD098701,CUST8337,Blinkit,1,16-05-2025 12:08,14,223,No,0,3,Packaging could be better.,Dairy ,No,Loyalist,23,Tuesday,16-05-2025,12
ORD098702,CUST6049,Blinkit,1,15-05-2025 09:01,11,554,No,0,4,Wrong item delivered.,Dairy ,No,Price-only,8,Friday,15-05-2025,9
ORD098703,CUST4681,Swiggy Instamart,1,14-05-2025 12:03,15,367,No,0,4,Quick and reliable!,Dairy ,No,Price-only,9,Monday,14-05-2025,12
ORD098704,CUST5622,Blinkit,3,13-05-2025 08:28,15,445,No,0,5,"Easy to order, loved it!",Snacks,No,Price-only,0,Tuesday,13-05-2025,8
ORD098705,CUST4111,Blinkit,2,03-05-2025 08:58,9,202,No,0,5,Quick and reliable!,Grocery,No,Price-only,1,Wednesday,03-05-2025,8
ORD098706,CUST6737,Blinkit,5,03-05-2025 08:11,14,136,No,0,3,Delivery person was rude.,Beverages,No,Price-only,8,Sunday,03-05-2025,8
ORD098707,CUST7392,JioMart,1,13-05-2025 07:04,11,860,No,0,4,"Very late delivery, not happy.",Dairy ,No,Price-only,13,Wednesday,13-05-2025,7
ORD098708,CUST3210,Blinkit,1,14-05-2025 00:34,14,90,No,0,5,"Fast delivery, great service!",Dairy ,No,Price-only,22,Wednesday,14-05-2025,0
ORD098709,CUST2931,Blinkit,3,08-05-2025 12:39,9,127,No,0,5,Good quality products.,Snacks,No,Price-only,21,Monday,08-05-2025,12
ORD098710,CUST4909,Swiggy Instamart,3,04-05-2025 10:44,10,259,No,0,4,Good quality products.,Snacks,No,Price-only,13,Sunday,04-05-2025,10
ORD098711,CUST2988,Swiggy Instamart,1,11-05-2025 04:00,11,231,No,0,5,"Easy to order, loved it!",Dairy ,No,Price-only,16,Monday,11-05-2025,4
ORD098712,CUST9736,Blinkit,5,09-05-2025 14:42,11,316,No,0,4,Delivery person was rude.,Beverages,No,Price-only,11,Monday,09-05-2025,14
ORD098713,CUST5429,Swiggy Instamart,4,15-05-2025 04:01,8,390,No,0,5,Wrong item delivered.,Fruits & Vegetables,No,Loyalist,1,Thursday,15-05-2025,4
ORD098714,CUST2307,JioMart,5,06-05-2025 21:32,13,193,Yes,0,5,Excellent experience!,Beverages,No,Price-only,17,Wednesday,06-05-2025,21
ORD098715,CUST1652,Blinkit,6,12-05-2025 13:05,13,659,No,0,5,"Easy to order, loved it!",Personal Care,No,Price-only,15,Wednesday,12-05-2025,13
ORD098716,CUST8829,Swiggy Instamart,5,06-05-2025 13:56,10,616,No,0,5,"Fast delivery, great service!",Beverages,No,Loyalist,7,Friday,06-05-2025,13
ORD098717,CUST2917,Swiggy Instamart,3,07-05-2025 14:22,15,406,No,0,5,Excellent experience!,Snacks,No,Price-only,0,Monday,07-05-2025,14
ORD098718,CUST8292,Blinkit,4,02-05-2025 11:11,12,193,No,0,4,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,14,Sunday,02-05-2025,11
ORD098719,CUST1827,Swiggy Instamart,5,08-05-2025 01:32,7,649,No,0,5,"Horrible experience, never ordering again.",Beverages,No,Price-only,8,Monday,08-05-2025,1
ORD098720,CUST9764,Swiggy Instamart,4,07-05-2025 10:01,13,327,No,0,3,Packaging could be better.,Fruits & Vegetables,No,Price-only,14,Saturday,07-05-2025,10
ORD098721,CUST7439,Swiggy Instamart,4,02-05-2025 01:42,14,337,No,0,4,Items missing from order.,Fruits & Vegetables,No,Price-only,12,Saturday,02-05-2025,1
ORD098722,CUST7135,Blinkit,6,13-05-2025 17:29,7,375,No,0,5,Delivery person was rude.,Personal Care,No,Price-only,9,Saturday,13-05-2025,17
ORD098723,CUST9508,Blinkit,5,12-05-2025 15:17,14,443,No,0,4,Delivery person was rude.,Beverages,No,Price-only,8,Sunday,12-05-2025,15
ORD098724,CUST6770,Swiggy Instamart,4,10-05-2025 04:32,8,199,Yes,0,5,"Very late delivery, not happy.",Fruits & Vegetables,No,Price-only,14,Monday,10-05-2025,4
ORD098725,CUST5935,Swiggy Instamart,1,12-05-2025 20:37,7,219,No,0,5,"Very late delivery, not happy.",Dairy ,No,Price-only,7,Thursday,12-05-2025,20
ORD098726,CUST2152,Swiggy Instamart,6,13-05-2025 06:16,5,145,No,0,5,"Not fresh, disappointed.",Personal Care,No,Loyalist,9,Wednesday,13-05-2025,6
ORD098727,CUST9076,Blinkit,5,13-05-2025 23:41,14,305,No,0,5,Quick and reliable!,Beverages,No,Price-only,18,Saturday,13-05-2025,23
ORD098728,CUST4382,Swiggy Instamart,5,02-05-2025 00:13,7,362,No,0,5,Delivery person was rude.,Beverages,No,Price-only,21,Sunday,02-05-2025,0
ORD098729,CUST3912,Swiggy Instamart,1,03-05-2025 10:28,11,102,No,0,5,Very satisfied with the service.,Dairy ,No,Loyalist,0,Sunday,03-05-2025,10
ORD098730,CUST4175,Swiggy Instamart,2,08-05-2025 06:44,15,585,No,0,1,"Horrible experience, never ordering again.",Grocery,No,Price-only,8,Sunday,08-05-2025,6
ORD098731,CUST5833,Blinkit,6,08-05-2025 05:16,13,1833,Yes,0,3,Items missing from order.,Personal Care,No,Loyalist,21,Thursday,08-05-2025,5
ORD098732,CUST3588,Blinkit,2,06-05-2025 00:30,19,896,No,1,3,Delivery person was rude.,Grocery,Yes,Price-only,16,Thursday,06-05-2025,0
ORD098733,CUST6463,Swiggy Instamart,2,17-05-2025 04:47,6,523,No,0,5,Wrong item delivered.,Grocery,No,Loyalist,18,Sunday,17-05-2025,4
ORD098734,CUST3041,Swiggy Instamart,1,17-05-2025 09:07,19,314,No,0,4,"Very late delivery, not happy.",Dairy ,Yes,Price-only,2,Thursday,17-05-2025,9
ORD098735,CUST4237,JioMart,3,04-05-2025 14:52,16,331,No,0,5,Very satisfied with the service.,Snacks,No,Price-only,21,Sunday,04-05-2025,14
ORD098736,CUST9267,Swiggy Instamart,5,10-05-2025 18:59,11,905,No,0,5,"Horrible experience, never ordering again.",Beverages,No,Price-only,6,Wednesday,10-05-2025,18
